,pH1,NADPH_flux,NAD_flux,Fd_flux,F_slip,F_yield,F_sc,D_to_H1_flux,L1_to_D_flux
14,-0.2753615361536153,-0.0615950735755461,0.0610141558781478,0.0005811364518391,0.69376648753881,-0.12319036590553312,0.0039526070655888,0.0039516930220745,9.140435142583842e-07
15,-0.2753159315931593,-0.0615746347936436,0.0609657481720162,0.0006088868657054,0.6931221933164274,-0.12314926983136544,0.0039467071616838,0.0039457932399734,9.139217103420658e-07
16,-0.2752703270327032,-0.0616369277510244,0.060999475647641,0.0006374434838778,0.6924810146542141,-0.12327384688254338,0.0039461131289279,0.0039451981004051,9.150285227813188e-07
17,-0.2752247224722473,-0.0616505512593477,0.0609850948902845,0.0006655091536849,0.6918411472640673,-0.1233011553033172,0.0039424022422458,0.0039414868290196,9.15413226251652e-07
18,-0.2751791179117912,-0.0615187110876007,0.0608268089214192,0.0006919283920103,0.6912007917012795,-0.12303744840103036,0.0039294046622746,0.0039284910240814,9.136381932131023e-07
19,-0.2751335133513352,-0.0615729348010489,0.0608525895703806,0.0007203683288632,0.6905615518421816,-0.12314589270029284,0.0039283013656585,0.0039273867397308,9.146259276984238e-07
20,-0.2750879087908791,-0.0616046477255025,0.0608561423914935,0.0007485617263416,0.6899232356371416,-0.12320935184333769,0.0039257614079343,0.0039248461293296,9.152786047310964e-07
21,-0.2750423042304231,-0.0616567292866676,0.0608797804291896,0.0007770135580842,0.6892852493855397,-0.12331352327394152,0.0039245178104527,0.0039236015755507,9.162349019579952e-07
22,-0.274996699669967,-0.0615740829679083,0.0607703134699519,0.0008037296420082,0.6886465218075557,-0.12314812607986857,0.0039147081631471,0.0039137929723892,9.151907579100516e-07
23,-0.274951095109511,-0.0615868617180126,0.0607552788296175,0.0008316304950375,0.688010671575427,-0.1231737710426677,0.0039109757554843,0.0039100601928454,9.155626388884288e-07
24,-0.2749054905490549,-0.0616198928557594,0.0607601417743737,0.0008597980992288,0.687374437785213,-0.12323983272936201,0.0039085288281261,0.0039076125907387,9.16237387428619e-07
25,-0.2748598859885989,-0.0615371498059289,0.0606508032706756,0.0008863079908938,0.6867376864188511,-0.12307426106749843,0.0038987494019399,0.0038978342123868,9.151895531329696e-07
26,-0.2748142814281428,-0.0615803577906888,0.0606657777454842,0.0009145778364538,0.6861031691845224,-0.1231607133726269,0.003896959023074,0.0038960430085733,9.16014500659194e-07
27,-0.2747686768676868,-0.0615840400550524,0.0606418430353912,0.0009422611937348,0.6854694676822776,-0.12316814428417855,0.0038926667396597,0.0038917504864583,9.162532013972432e-07
28,-0.2747230723072307,-0.0615511582002312,0.0605817393382608,0.0009693454635115,0.6848340337399562,-0.12310224300200368,0.0038860736761602,0.0038851577281162,9.159480439509748e-07
29,-0.2746774677467747,-0.0615494811908945,0.0605525938506943,0.0009968769120396,0.6842015641876747,-0.12309895195362854,0.003881456027113,0.0038805399213743,9.161057386871504e-07
30,-0.2746318631863186,-0.0616094817110308,0.0605840634748346,0.0010254062788463,0.6835689769178626,-0.12321895146471197,0.0038807290590568,0.0038798118772218,9.171818350492606e-07
31,-0.2745862586258626,-0.0616306271094089,0.0605773763407953,0.0010533005447723,0.6829376823397415,-0.12326130399497659,0.0038775535773261,0.0038766358979126,9.17679413561074e-07
32,-0.2745406540654065,-0.0614960648237996,0.0604176458355567,0.0010784602000855,0.6823061064665159,-0.12299217085944193,0.003864598715404,0.003863682855235,9.15860168965258e-07
33,-0.2744950495049505,-0.0615132481588034,0.0604071670561978,0.0011061995175507,0.6816761841177982,-0.12302661473255207,0.0038611916058622,0.0038602753051107,9.163007515007464e-07
34,-0.2744494449444944,-0.0615714605798416,0.0604368694457448,0.0011346823354643,0.6810457028308862,-0.12314301236105085,0.0038603585635032,0.0038594412122514,9.17351251841054e-07
35,-0.2744038403840384,-0.0614494319444389,0.0602897268777695,0.0011597912940963,0.6804160282586195,-0.1228989501163049,0.0038482377467512,0.0038473220299449,9.157168063179022e-07
36,-0.2743582358235824,-0.0614956040478205,0.0603076810760185,0.0011880133326793,0.6797870938929523,-0.12299129845651847,0.0038466575096652,0.0038457409221326,9.165875325481148e-07
37,-0.2743126312631263,-0.0615519181267103,0.0603355423009333,0.0012164484828451,0.679158560913552,-0.12310390891048884,0.0038457108589825,0.0038447932472044,9.176117781329186e-07
38,-0.2742670267026703,-0.0614481353087654,0.0602065130081683,0.0012416790049076,0.6785305000022742,-0.12289632732184153,0.0038347726538838,0.0038338564051294,9.162487543824382e-07
39,-0.2742214221422142,-0.0614932810595689,0.0602234822605467,0.001269862198598,0.6779034034781999,-0.12298662551871377,0.0038331342044907,0.0038322170985213,9.171059693333972e-07
40,-0.2741758175817582,-0.0615106831871514,0.0602133704934857,0.001297474426001,0.6772779535288803,-0.12302152810663823,0.0038297695219445,0.0038288519721019,9.17549842522822e-07
41,-0.2741302130213021,-0.0614146026465505,0.0600920645299467,0.0013226332957831,0.676651180035635,-0.12282930047228047,0.0038193504557301,0.0038184341550298,9.163007002914112e-07
42,-0.2740846084608461,-0.0614467417353097,0.0600963456917185,0.0013504966832409,0.6760258888820165,-0.12289358411026918,0.0038169124679662,0.0038159955039016,9.169640645576256e-07
43,-0.27403900390039,-0.0615587227616316,0.0601786335665437,0.0013801511854332,0.6754007190204099,-0.1231175075136086,0.0038194304846499,0.0038185116653264,9.188193234868842e-07
44,-0.273993399339934,-0.0614771098775577,0.0600716277549153,0.0014054585392031,0.674775475966453,-0.12295419617167623,0.0038099402148346,0.0038090224290123,9.177858223585103e-07
45,-0.2739477947794779,-0.0614933837311042,0.0600605110090697,0.0014329462245554,0.6741529918876008,-0.12298684096472945,0.0038065265809556,0.0038056083678806,9.182130750493922e-07
46,-0.2739021902190219,-0.0614971662326695,0.0600371806629951,0.0014601234064128,0.6735307811011412,-0.12299447030207754,0.0038023423284972,0.0038014238734089,9.18455088267208e-07
47,-0.2738565856585658,-0.06145699591994,0.0599707497926118,0.0014862184482875,0.6729064460288037,-0.12291396416083945,0.0037954491418268,0.0037945311022683,9.180395584930986e-07
48,-0.2738109810981098,-0.0615005606975245,0.0599862840620062,0.0015143114971634,0.6722853879871327,-0.12300115625669418,0.0037937318740504,0.0037928129983556,9.188756947285702e-07
49,-0.2737653765376538,-0.0614249416688892,0.059885438141336,0.001539431508617,0.6716629405621121,-0.12284981131884232,0.0037846707736426,0.003783752842899,9.179307436157696e-07
50,-0.2737197719771977,-0.0614431793097765,0.0598763295045827,0.0015668543532125,0.6710431613424344,-0.12288636316757186,0.0037814014623834,0.0037804830746016,9.183877817044052e-07
51,-0.2736741674167417,-0.0614942164296792,0.0598991449778552,0.0015951141650381,0.6704236260235653,-0.12298847557257252,0.0037801505573529,0.0037792312207956,9.193365572890052e-07
52,-0.2736285628562857,-0.0614298622908506,0.0598094444779206,0.0016203532322387,0.6698029179378131,-0.12285966000101012,0.0037718128172916,0.0037708942570489,9.185602427186248e-07
53,-0.2735829582958296,-0.0614823078644377,0.0598336438335778,0.0016486399177533,0.6691845550587497,-0.12296459161576889,0.0037706521873119,0.0037697326583361,9.195289757800852e-07
54,-0.2735373537353736,-0.0614934960733961,0.0598177195164097,0.0016758224392412,0.6685671220458621,-0.1229870380290472,0.0037669625685894,0.0037660426869665,9.198816229314744e-07
55,-0.2734917491749175,-0.0614030726083285,0.0597028597587794,0.0017001782124526,0.6679484870412785,-0.12280611057956059,0.0037570596347178,0.0037561409197939,9.18714923874096e-07
56,-0.2734461446144615,-0.0614313112536422,0.0597036296226463,0.0017277652261795,0.6673327660331425,-0.12286270610246808,0.0037544270725864,0.0037535077494699,9.19323116498397e-07
57,-0.2734005400540054,-0.061478916885818,0.0597230764065415,0.0017559003612603,0.6667160929982139,-0.12295789365361996,0.0037529749972033,0.0037520547757207,9.202214825861076e-07
58,-0.2733549354935494,-0.0614265984616793,0.0596453870805149,0.0017811590405811,0.6660988734498139,-0.12285314458277541,0.0037454310102506,0.003744511386388,9.196238626630498e-07
59,-0.2733093309330933,-0.0614083494455997,0.059601105183944,0.0018073495115003,0.6654853438536695,-0.12281680414104403,0.0037399746556214,0.0037390551184655,9.195371558798304e-07
60,-0.2732637263726373,-0.0613445397211478,0.0595123997892201,0.0018321376319778,0.6648693542637066,-0.12268907714234588,0.0037317535682926,0.003730834801552,9.187667405868004e-07
61,-0.2732181218121812,-0.0613975748838413,0.0595372166877083,0.0018603815854199,0.664255571907667,-0.12279517315696964,0.0037306460454909,0.0037297262977195,9.197477714004868e-07
62,-0.2731725172517252,-0.0613970427302348,0.0595101776135464,0.0018870004553537,0.6636433533323767,-0.12279422079913503,0.0037262857278951,0.0037253658015746,9.19926320511015e-07
63,-0.2731269126912691,-0.0613925556527448,0.0594790141270848,0.0019134734211005,0.6630280131379468,-0.12278504320093032,0.0037216891519454,0.003720769107486,9.200444593941042e-07
64,-0.2730813081308131,-0.06135994239132,0.0594210368578345,0.0019390292370569,0.6624177892108407,-0.12272000848621145,0.0037153982644563,0.0037144785218474,9.197426088846186e-07
65,-0.273035703570357,-0.0613326479003006,0.0593679082974034,0.0019646971992581,0.6618041323664013,-0.12266525339696231,0.0037094372900104,0.003708517770303,9.195197073513144e-07
66,-0.272990099009901,-0.0613764080890177,0.0593837782057775,0.0019926242165575,0.6611933710268786,-0.1227528105113529,0.0037077758333167,0.003706855472207,9.203611097386128e-07
67,-0.2729444944494449,-0.0614190980401048,0.0593986292429988,0.002020526229145,0.6605835485608086,-0.12283825351224874,0.0037060508712037,0.0037051296820809,9.211891227933268e-07
68,-0.2728988898889889,-0.0612889835313694,0.0592463620557026,0.0020426900925967,0.6599734899047408,-0.12257803567966886,0.0036939100032765,0.0036929905786257,9.19424650818384e-07
69,-0.2728532853285328,-0.0613533947515207,0.0592821668965939,0.0020712740024317,0.6593638459135096,-0.12270683565054652,0.0036935009565302,0.0036925803800133,9.205765169635746e-07
70,-0.2728076807680768,-0.0613271511089834,0.0592302991999602,0.0020967923296266,0.6587537397458718,-0.1226542426385704,0.0036876390481652,0.0036867186785513,9.203696138821556e-07
71,-0.2727620762076208,-0.0613037414510131,0.0591814592329811,0.0021223612469645,0.6581470259295557,-0.12260756193095879,0.0036819562251891,0.0036810360193701,9.2020581901004e-07
72,-0.2727164716471647,-0.0613494536521557,0.0591992535466872,0.0021503024400877,0.6575396810514825,-0.12269900963893066,0.0036804253421411,0.0036795042639397,9.210782013985362e-07
73,-0.2726708670867087,-0.0613370785497693,0.0591608270694692,0.0021762041612709,0.6569307543570758,-0.12267410978050951,0.003675415343062,0.0036744942635049,9.210795570608634e-07
74,-0.2726252625262526,-0.0613441777404943,0.0591414543361352,0.0022027641538218,0.6563252687178259,-0.12268839623045147,0.0036715761604362,0.0036706547877605,9.213726756575324e-07
75,-0.2725796579657966,-0.0612121122968858,0.0589879169401399,0.0022242549877506,0.6557194121461386,-0.12242428422477648,0.0036594233116972,0.0036585037345532,9.195771439916648e-07
76,-0.2725340534053405,-0.0613253449403714,0.0590707571251201,0.0022546205790126,0.6551137294318297,-0.12265072264450418,0.0036619398060562,0.0036610183408539,9.214652022714802e-07
77,-0.2724884488448845,-0.0613419964755763,0.0590606427015671,0.0022814622103313,0.6545098930978964,-0.12268410138747486,0.0036586849849386,0.0036577630820907,9.21902847887652e-07
78,-0.2724428442844284,-0.0613093213605537,0.0590028302488008,0.0023064444085185,0.653903811146084,-0.12261859601787319,0.0036524939410634,0.0036515723415528,9.215995106662084e-07
79,-0.2723972397239724,-0.0612940662172292,0.0589621694358868,0.002332035124734,0.6533022601098822,-0.12258827077785005,0.0036473506610069,0.0036464291030281,9.215579787694714e-07
80,-0.2723516351635163,-0.0612472528021186,0.0588908852698395,0.0023563742944174,0.6526976191233136,-0.12249451236637564,0.0036403375990712,0.0036394165579225,9.21041148704019e-07
81,-0.2723060306030603,-0.061298692592544,0.0589142521222001,0.0023844647889463,0.6520954081040681,-0.12259740950369058,0.0036391678970497,0.0036382458943188,9.22002730848197e-07
82,-0.2722604260426043,-0.0612625689738735,0.0588533795568722,0.0024091384688167,0.65149252309889,-0.12252508699956245,0.003632806699534,0.0036318850524271,9.216471069084768e-07
83,-0.2722148214821482,-0.0612239265150691,0.0587903797426534,0.0024336558975024,0.6508929411221311,-0.122447962155225,0.0036263039234157,0.0036253826696822,9.21253733434654e-07
84,-0.2721692169216922,-0.0611946351350241,0.0587360942611567,0.0024584871801955,0.6502902992739963,-0.12238921657637647,0.0036203652425252,0.0036194442424196,9.210001055715576e-07
85,-0.2721236123612361,-0.0612173066236039,0.0587320019013688,0.0024853807257576,0.6496915569429279,-0.12243468925073042,0.0036175065413321,0.0036165850114031,9.215299289766228e-07
86,-0.2720780078007801,-0.0612650285258098,0.0587518489337526,0.0025132924962207,0.649092403579773,-0.12253016995578327,0.0036161270129335,0.003615204576558,9.224363755144068e-07
87,-0.272032403240324,-0.0612396430404089,0.0587014048500407,0.0025381936191324,0.6484914924862535,-0.12247924150958213,0.0036104359945531,0.0036095137521427,9.222424104268172e-07
88,-0.271986798679868,-0.0612819466021363,0.0587160607039365,0.0025658786745064,0.647893493586988,-0.12256388598057931,0.0036087387561575,0.0036078156884926,9.230676649180254e-07
89,-0.271941194119412,-0.0612050256242184,0.0586164695376751,0.0025885416963915,0.6472953374065252,-0.12241003685828522,0.0036000313404801,0.0035991092427675,9.220977125388412e-07
90,-0.2718955895589559,-0.0612512143513015,0.0586348730357642,0.0026163639687004,0.6466984867613877,-0.12250245135576622,0.003598568498917,0.0035976455168242,9.229820927507534e-07
91,-0.2718499849984999,-0.0611645665428568,0.0585260558068796,0.0026384773952901,0.6461009684626318,-0.12232909974502659,0.003589311750881,0.0035883898866874,9.218641936155402e-07
92,-0.2718043804380438,-0.0611756136768946,0.0585109775755512,0.0026647443844702,0.6455064006677467,-0.12235133563691614,0.0035857969741869,0.003584874754342,9.222198449399844e-07
93,-0.2717587758775878,-0.061108908409551,0.0584213591924225,0.002687580299103,0.6449097852067733,-0.12221784790107669,0.0035777328658331,0.0035768114627871,9.214030460137732e-07
94,-0.2717131713171317,-0.0611581486644041,0.058442716168308,0.0027154778731939,0.6443149270511171,-0.12231634270590619,0.0035764625859377,0.0035755402526332,9.223333044948596e-07
95,-0.2716675667566757,-0.0612416780605542,0.0584968325321497,0.0027449290720771,0.6437209144030857,-0.12248343966478116,0.003577193933789,0.0035762701512054,9.237825835656904e-07
96,-0.2716219621962196,-0.0611048091349744,0.0583404800622489,0.0027644650591969,0.6431274008776505,-0.12220975425642022,0.0035650620545704,0.0035641401470416,9.219075288513848e-07
97,-0.2715763576357636,-0.0611457849715861,0.0583540082273259,0.0027919725003617,0.6425347594697867,-0.1222917656992739,0.0035633156888514,0.0035623929743799,9.22714471553686e-07
98,-0.2715307530753075,-0.0611320385276457,0.0583150762589923,0.0028169710515344,0.6419397664524396,-0.1222640858381725,0.0035583826727087,0.0035574599770382,9.226956705580136e-07
99,-0.2714851485148515,-0.0611789907536319,0.0583343355204633,0.0028447546817484,0.6413485808277737,-0.12235808095584377,0.0035569867980675,0.0035560632039749,9.235940926712212e-07
100,-0.2714395439543954,-0.0611101496253354,0.0582430461626302,0.0028671242025035,0.6407559165299688,-0.12222031999046921,0.0035488641796667,0.0035479414357976,9.227438690818532e-07
101,-0.2713939393939394,-0.061162915935597,0.0582677987377309,0.0028951606118146,0.6401651607366908,-0.12232587528514259,0.0035478088411015,0.0035468851116015,9.237295000656384e-07
102,-0.2713483348334833,-0.0611111299955382,0.0581929127384768,0.0029182351036702,0.6395741559078969,-0.12222227783768534,0.0035406959581972,0.0035397728212182,9.23136978975747e-07
103,-0.2713027302730273,-0.0611418995681134,0.0581967733922894,0.0029452100955256,0.638984973550275,-0.12228388305592851,0.0035383705917689,0.0035374468003357,9.237914332742e-07
104,-0.2712571257125712,-0.0611199029395521,0.0581501902264918,0.002969624715412,0.63839355408061,-0.12223971788145606,0.003532995366966,0.0035320717178414,9.236491245636756e-07
105,-0.2712115211521152,-0.0611087367555995,0.0581142780041474,0.0029945289836685,0.6378064803661871,-0.12221754374341565,0.0035282543953834,0.0035273307256857,9.236696977266406e-07
106,-0.2711659165916592,-0.0610636553033998,0.0580459573834062,0.0030177257981238,0.6372175972324321,-0.12212733848492996,0.0035215658516556,0.0035206426716943,9.231799613334104e-07
107,-0.2711203120312031,-0.0611039563785738,0.0580589191975207,0.0030451108167324,0.6366304126687963,-0.12220798639282693,0.0035198030131927,0.0035188790350349,9.23978157818826e-07
108,-0.2710747074707471,-0.0611059870237795,0.0580352901561198,0.00307058432969,0.6360410511125352,-0.12221186150958951,0.0035158382723973,0.0035149140740859,9.241983114180072e-07
109,-0.271029102910291,-0.0610775477740901,0.0579831347946822,0.0030944916732855,0.6354566150046448,-0.1221551742420579,0.00351012763521,0.0035092036766547,9.239585552815408e-07
110,-0.270983498349835,-0.0610040596356782,0.0578880107419408,0.0031160553926172,0.6348695689705006,-0.12200812577023634,0.0035018404647661,0.0035009174281407,9.23036625392014e-07
111,-0.2709378937893789,-0.0610348378149723,0.057892020005525,0.0031428935518358,0.6342849422626594,-0.12206975137233321,0.0034995450016588,0.0034986213085116,9.236931472135133e-07
112,-0.2708922892289229,-0.061007534163366,0.0578407851945215,0.0031667271966377,0.6336987340246927,-0.12201504655452533,0.0034939244812931,0.0034930010110373,9.234702558347112e-07
113,-0.2708466846684668,-0.0610931476483358,0.0578967269941372,0.0031964121104632,0.6331145975638627,-0.12218628675293641,0.0034947703831971,0.0034938454266715,9.249565256662026e-07
114,-0.2708010801080108,-0.0609946668442518,0.05777821395111,0.0032164482337881,0.6325306215827954,-0.12198932902915005,0.0034850926485058,0.0034841689932246,9.23655281141148e-07
115,-0.2707554755475548,-0.0610909692077541,0.0578442012116724,0.0032467166841354,0.6319469480648844,-0.12218188710356204,0.003486546992384,0.0034856216880082,9.253043757983918e-07
116,-0.2707098709870987,-0.0609439965589757,0.0576800067845511,0.0032640273242006,0.6313650277939296,-0.12188803066772745,0.0034741282719986,0.0034732050027443,9.23269254243824e-07
117,-0.2706642664266427,-0.0609983102227573,0.0577063881560491,0.0032920436455041,0.6307838996983948,-0.12199674202431066,0.0034731928704401,0.0034722685880911,9.24282348949444e-07
118,-0.2706186618661866,-0.0609759659660653,0.0576600143432486,0.0033159182986488,0.6302004112896282,-0.12195189860796285,0.0034678959393312,0.0034669718040854,9.241352458181728e-07
119,-0.2705730573057306,-0.0610501039414117,0.0577050654265107,0.0033450321265744,0.6296197007100938,-0.12210020149449698,0.0034680866359489,0.003467161186907,9.254490418148896e-07
120,-0.2705274527452745,-0.06090644108599,0.0575443355541196,0.0033621675801962,0.6290398471925776,-0.12181294422030597,0.0034559156403227,0.003454992177868,9.234624547176454e-07
121,-0.2704818481848185,-0.0609659110137386,0.0575756002225773,0.003390452226561,0.6284608062213015,-0.12193196346287705,0.0034552800040366,0.0034543554481548,9.245558818251286e-07
122,-0.2704362436243624,-0.0609696307101046,0.0575539517316912,0.0034156392371105,0.6278792808987804,-0.12193922167890638,0.0034514852435322,0.003450560440295,9.248032372175094e-07
123,-0.2703906390639064,-0.0610262860287775,0.0575824839872964,0.0034437912570686,0.6273007788163208,-0.12205256127314269,0.0034506859493233,0.0034497600961894,9.258531339246796e-07
124,-0.2703450345034504,-0.0609607250262627,0.0574956372160926,0.003465021340425,0.6267217927762438,-0.12192138358278037,0.0034429837135438,0.0034420586627307,9.250508130835946e-07
125,-0.2702994299429943,-0.0609569583786679,0.057467388478571,0.0034897154759629,0.6261463765277032,-0.12191406233320201,0.0034387811157126,0.0034378559303799,9.251853326545056e-07
126,-0.2702538253825383,-0.0608816602928072,0.0573714778528469,0.0035102549177472,0.6255682876792928,-0.12176339306340145,0.0034305523509657,0.0034296281167807,9.24234185044749e-07
127,-0.2702082208220822,-0.0609476873489427,0.057408901862999,0.0035389145669002,0.6249922675741163,-0.12189550377884206,0.0034302915463626,0.0034293661187303,9.254276323056332e-07
128,-0.2701626162616262,-0.0609540195305555,0.0573898539434125,0.0035641138980253,0.6244140432677425,-0.12190798737199349,0.0034266707967384,0.0034257450816991,9.257150393246884e-07
129,-0.2701170117011701,-0.0609203762625014,0.0573335924940181,0.003586943000827,0.6238408666272771,-0.12184091175734668,0.0034208093090469,0.0034198839131526,9.253958942586282e-07
130,-0.2700714071407141,-0.0609066454157982,0.0572957757633361,0.0036108999785826,0.6232643327408769,-0.12181332115771702,0.0034160751279677,0.0034151497491061,9.253788615911969e-07
131,-0.270025802580258,-0.0608839971087462,0.0572496143209662,0.0036342917883804,0.6226883900318639,-0.12176790321809294,0.0034108467826419,0.0034099215560739,9.252265680421414e-07
132,-0.269980198019802,-0.0609216740336222,0.05726038992929,0.0036612624586878,0.6221153161226526,-0.12184332642160012,0.0034090010508922,0.0034080750591073,9.259917848784078e-07
133,-0.2699345934593459,-0.0608313955000454,0.0571508642510423,0.0036805054382571,0.6215417712877295,-0.12166276518934493,0.0034000046435738,0.0033990798319227,9.248116511099764e-07
134,-0.2698889888988899,-0.0608524261267149,0.0571461124299901,0.0037064273653313,0.6209705364103798,-0.1217049659220364,0.0033972377625899,0.0033963124391942,9.253233956513588e-07
135,-0.2698433843384338,-0.0608017113946601,0.0570738113104312,0.0037279475337153,0.6203973730268612,-0.12160347023880667,0.0033904729976021,0.0033895482532347,9.247443674354404e-07
136,-0.2697977797779778,-0.0609268449923092,0.0571665771396467,0.0037602493563511,0.6198249152505609,-0.12185367148830717,0.0033935112454919,0.0033925844061964,9.268392954555064e-07
137,-0.2697521752175217,-0.0608383424186484,0.0570589528945149,0.0037793636973173,0.6192535385156746,-0.12167665901048075,0.0033846552974302,0.0033837296117844,9.256856457964684e-07
138,-0.2697065706570657,-0.0608984889252042,0.0570908822441253,0.0038076742629131,0.6186839501583297,-0.12179704543224278,0.0033840746313583,0.0033831478372762,9.267940820511698e-07
139,-0.2696609660966096,-0.0608324353536176,0.0570043783714666,0.0038280709642763,0.6181131389448784,-0.12166488468936067,0.0033764872023102,0.0033755612212552,9.259810549664672e-07
140,-0.2696153615361536,-0.0607736176642816,0.0569247081664414,0.003848847585163,0.6175426505244377,-0.12154717341588618,0.0033693124879215,0.0033683872098121,9.2527810938579e-07
141,-0.2695697569756975,-0.0607502015261758,0.0568785225297574,0.0038718129462933,0.6169757935506311,-0.12150053700222663,0.0033641114148918,0.0033631863002607,9.251146311806416e-07
142,-0.2695241524152415,-0.0607098725221391,0.0568162803031953,0.0038936515429053,0.6164063293164727,-0.12141980436823972,0.0033579821482146,0.0033570574551216,9.246930929838776e-07
143,-0.2694785478547855,-0.0608247589450741,0.0568993584727905,0.0039254440080063,0.6158382670761295,-0.12164956142587104,0.0033604372451795,0.0033595106093422,9.266358372514188e-07
144,-0.2694329432943294,-0.0607873728073968,0.056839894120074,0.0039474220323276,0.6152696515687555,-0.12157468895979863,0.0033544797488519,0.0033535534896549,9.2625919700587e-07
145,-0.2693873387338734,-0.0607883755142637,0.0568166318418903,0.0039718566001578,0.6147046800917609,-0.12157686395631195,0.0033506475529974,0.0033497210853007,9.264676967239304e-07
146,-0.2693417341734174,-0.0607910544031682,0.0567946336448841,0.0039963765936104,0.6141365035091978,-0.12158206464166275,0.0033469116354494,0.0033459849337258,9.267017236367692e-07
147,-0.2692961296129613,-0.0607649643173004,0.0567461463003198,0.0040189750559445,0.6135729817129566,-0.12153008567356482,0.0033415974282418,0.0033406709319273,9.26496314509318e-07
148,-0.2692505250525053,-0.0607768303729017,0.0567327894205647,0.0040440556888869,0.6130059874003327,-0.12155367548235342,0.0033383782739511,0.0033374514030295,9.268709215728132e-07
149,-0.2692049204920492,-0.0607631944410798,0.0566956598862233,0.0040674135040454,0.612439655966045,-0.12152626783134868,0.0033337607275257,0.0033328338706227,9.268569030089968e-07
150,-0.2691593159315932,-0.0607353464774718,0.056645643607716,0.0040897809568305,0.6118777454472162,-0.12147077104201841,0.0033283716177365,0.0033274449917032,9.26626033345712e-07
151,-0.2691137113711371,-0.060684881158977,0.0565743376800256,0.0041105748559746,0.6113134235571945,-0.12136979369497736,0.0033217520300934,0.0033208259809453,9.260491481735114e-07
152,-0.2690681068106811,-0.0607524700807715,0.0566131949612938,0.0041393408143139,0.6107507736396732,-0.12150500585637934,0.0033215973945511,0.0033206701208523,9.272736987447254e-07
153,-0.269022502250225,-0.0606887365457566,0.0565296415328688,0.0041591480531488,0.6101878730939588,-0.12137752613177445,0.0033142695680193,0.0033133430730576,9.264949617262792e-07
154,-0.268976897689769,-0.0606440465253683,0.0564638473661389,0.004180188980734,0.6096250416616946,-0.12128808287224134,0.0033079914823946,0.0033070654755621,9.260068325780936e-07
155,-0.2689312931293129,-0.0606730426683128,0.0564668935876824,0.0042062816437966,0.6090651048541977,-0.12134621789979196,0.0033057379775788,0.003304811334548,9.266430308110774e-07
156,-0.2688856885688569,-0.0606475249715572,0.0564189418189684,0.0042285710287226,0.6085024098795723,-0.12129503781924833,0.0033005183013288,0.0032995918539125,9.264474163075052e-07
157,-0.2688400840084008,-0.0606975335476818,0.0564414910220278,0.0042561101242128,0.6079429353202802,-0.1213951346939226,0.0032994118122195,0.0032984844064349,9.274057846220902e-07
