pH1,NADPH_flux,NAD_flux,Fd_flux,F_slip,F_yield,D_to_H1_flux,L1_to_D_flux
-0.274951095109511,-0.0616637015569523,0.0608310030102643,0.000832667420795,0.6880097834548884,8.108500034341178,0.0039149366704467,9.167046614375476e-07
-0.2749054905490549,-0.0616491661015459,0.0607888563966341,0.0008602102335342,0.6873726729655288,8.11041632831761,0.0039094691935204,9.166729273006092e-07
-0.2748598859885989,-0.0616441039461932,0.0607562429762111,0.000887847173975,0.6867379999143741,8.1110767120026,0.0039046088341233,9.167805782526182e-07
-0.2748142814281428,-0.061653763856313,0.0607380142084252,0.0009156661572298,0.6861022803429698,8.109810452318518,0.0039006850945834,9.171066539852224e-07
-0.2747686768676868,-0.0616284625961469,0.0606854902812017,0.0009429441413895,0.6854683326703214,8.113136255961193,0.0038945582350432,9.169140559023412e-07
-0.2747230723072307,-0.061632974484894,0.060662353628011,0.0009706348396287,0.6848350171107163,8.112539553072494,0.0038903211444175,9.17165577576462e-07
-0.2746774677467747,-0.0616293599268402,0.0606312651603531,0.0009981705840096,0.684202555537837,8.113011282923237,0.003885575364839,9.172948170795405e-07
-0.2746318631863186,-0.0616232686619895,0.0605974961436359,0.0010256383170821,0.6835675151897084,8.113827054282238,0.0038806800133608,9.173875206066598e-07
-0.2745862586258626,-0.0616272622505391,0.0605739092208992,0.0010532447380635,0.6829358296902737,8.113299553504419,0.003876425086627,9.176310311302812e-07
-0.2745406540654065,-0.0616183279304465,0.0605377652583811,0.0010806042878057,0.682306111257369,8.114466067947065,0.0038713623362128,9.176823087286324e-07
-0.2744950495049505,-0.061605780227822,0.0604978708691987,0.0011078642616138,0.6816742885431998,8.11612451230128,0.0038660821418155,9.176791305998112e-07
-0.2744494449444944,-0.0616105044764196,0.060475042603052,0.0011354019818452,0.6810439653599757,8.115503147945905,0.0038618879194755,9.1793326278524e-07
-0.2744038403840384,-0.0616087860475005,0.0604459575460083,0.0011627960274109,0.680414729932575,8.115727704647497,0.0038572960762285,9.180911377183916e-07
-0.2743582358235824,-0.061592907144913,0.0604029810131336,0.0011898947992934,0.6797856561354728,8.117819897660631,0.0038518265535067,9.180387771311172e-07
-0.2743126312631263,-0.0615959026372792,0.0603785079946206,0.0012173176390781,0.6791568447312476,8.117428126345914,0.0038475399126094,9.182678880160036e-07
-0.2742670267026703,-0.0615956647771582,0.0603510132892424,0.0012446568370505,0.6785299843711254,8.117454046453268,0.0038430584120005,9.184481067975792e-07
-0.2742214221422142,-0.0615723907712748,0.0603009161538139,0.001271498118079,0.6779028921845897,8.120521199813949,0.0038371478705905,9.182865390374048e-07
-0.2741758175817582,-0.0615787451495322,0.0602797950260978,0.001298907522145,0.6772756640815315,8.119687592535794,0.0038330873192971,9.185642231146072e-07
-0.2741302130213021,-0.0615774416798018,0.060251339355986,0.0013261352218252,0.676650576728008,8.119854492111537,0.0038285569536412,9.18729539585569e-07
-0.2740846084608461,-0.061568970543874,0.0602156703506793,0.0013531834194835,0.6760233815664519,8.120981555185777,0.003823586009261,9.187880218625872e-07
-0.27403900390039,-0.0615689460906025,0.0601884598132897,0.0013803798742291,0.6753987968601177,8.120984096643346,0.0038191450895149,9.18971814689492e-07
-0.273993399339934,-0.0615651071441192,0.060157659197273,0.0014074675577875,0.6747760351824533,8.121482176496228,0.0038144737136798,9.191001362640496e-07
-0.2739477947794779,-0.0615585160674498,0.0601239066833159,0.0014344600207825,0.6741505216569316,8.122362891981009,0.0038096381840099,9.19186489386646e-07
-0.2739021902190219,-0.0615553079740038,0.0600937751631178,0.0014615027110449,0.6735288769045322,8.122778338763721,0.003805018042384,9.193239130159798e-07
-0.2738565856585658,-0.0615377373594157,0.0600494958144253,0.0014881743513164,0.6729059159257661,8.125100051329046,0.0037995168728154,9.192468070310798e-07
-0.2738109810981098,-0.0615331643003855,0.0600180510708128,0.0015151155521602,0.6722849847703898,8.125699307820957,0.0037948230893588,9.193625696692164e-07
-0.2737653765376538,-0.0615358755479036,0.0599937097126783,0.0015422112137744,0.6716643029955363,8.125338449970242,0.0037905860744777,9.195885199571016e-07
-0.2737197719771977,-0.0615186241474106,0.0599498566122065,0.0015687799478192,0.6710432129210498,8.127619180159137,0.0037851256754658,9.19517625242442e-07
-0.2736741674167417,-0.0615203178634402,0.0599245386048394,0.0015957934276582,0.6704232469091109,8.1273953026561,0.0037808347806446,9.197268558297792e-07
-0.2736285628562857,-0.0615101275145519,0.0598875658354884,0.0016224737812768,0.6698025733777153,8.128748507816237,0.0037758219768701,9.197610019590356e-07
-0.2735829582958296,-0.061510715087536,0.0598612641977851,0.0016494024692463,0.669184257005953,8.128668250491925,0.0037714748307868,9.19954797477812e-07
-0.2735373537353736,-0.0615126537277177,0.0598362683806286,0.0016763447885623,0.6685661221395225,8.128411546857023,0.0037672142915242,9.201686171104388e-07
-0.2734917491749175,-0.0614997122465723,0.0597967526557283,0.0017028539940997,0.6679476730650726,8.130126320799201,0.0037620518041096,9.201612786525808e-07
-0.2734461446144615,-0.0614961637568853,0.0597665674981229,0.0017295885609143,0.6673317302900306,8.130588979024523,0.0037574684250465,9.202937391929742e-07
-0.2734005400540054,-0.0614981006514483,0.0597416428084045,0.0017564477752265,0.6667152998556821,8.130333061198016,0.003753224351161,9.205077068822168e-07
-0.2733549354935494,-0.0614769845288805,0.0596943938007186,0.0017826216327889,0.6660997953021256,8.133122959040797,0.0037475829901464,9.203791274277328e-07
-0.2733093309330933,-0.0614829624528567,0.0596733981935599,0.0018095424327571,0.6654839513538399,8.13233567158964,0.0037435962903836,9.206537304837116e-07
-0.2732637263726373,-0.0614705194563924,0.0596345050876294,0.001835898390657,0.6648680879887301,8.133988066213888,0.0037384950390339,9.206536866547034e-07
-0.2732181218121812,-0.0614660750726585,0.0596036489518212,0.0018624582220738,0.6642556478599396,8.134566406658207,0.0037338869520178,9.207738036081422e-07
-0.2731725172517252,-0.0614533427955024,0.0595645196083793,0.001888735495148,0.6636406776516179,8.136259705288724,0.0037287813674254,9.207692885574824e-07
-0.2731269126912691,-0.0614543781318417,0.059538903563741,0.0019153977869241,0.66302797179317,8.13612190945657,0.0037245149397169,9.209706051500834e-07
-0.2730813081308131,-0.0614557479412809,0.0595137059220505,0.0019420532298632,0.662416574307412,8.135934735889078,0.0037202764630131,9.2117816381313e-07
-0.273035703570357,-0.0614392278118316,0.0594710698195299,0.0019681109514837,0.6618040883982268,8.13812623009187,0.0037149607130193,9.211176177370832e-07
-0.272990099009901,-0.0614355450900916,0.0594410202956865,0.0019945431468613,0.6611936703360639,8.138609734560667,0.0037104260671035,9.212481907807258e-07
-0.2729444944494449,-0.0614224961514651,0.0594018257082353,0.002020642680002,0.6605824604021269,8.140341801936929,0.0037053356154803,9.212410486977938e-07
-0.2728988898889889,-0.061425268200594,0.0593779976316213,0.0020472281281966,0.6599723057641212,8.139975410454964,0.0037012005772072,9.214683487517624e-07
-0.2728532853285328,-0.0614215278801424,0.0593480142632927,0.0020735734791648,0.6593640188530655,8.140464322577193,0.0036966801569631,9.21599372596504e-07
-0.2728076807680768,-0.0614117119779678,0.0593119773954597,0.0020996826960735,0.6587538475349723,8.141772882071155,0.0036918020749342,9.21639355708025e-07
-0.2727620762076208,-0.0614079757861532,0.0592820465012025,0.0021259672603195,0.6581466120625024,8.142262287532322,0.003687292616726,9.2176951176903e-07
-0.2727164716471647,-0.0613963167982518,0.0592442783091584,0.0021519478611768,0.6575373917985793,8.143817008951594,0.0036823147466683,9.2178210860447e-07
-0.2726708670867087,-0.0613949783670619,0.0592167324546721,0.0021782580642815,0.6569314478595761,8.143987730205282,0.0036779623219318,9.219492576733072e-07
-0.2726252625262526,-0.0613840646771848,0.0591797777628144,0.0022041995297619,0.6563237208636272,8.145442282498147,0.0036730420748198,9.219730542512696e-07
-0.2725796579657966,-0.0613815482810906,0.0591511142235177,0.0022304077510111,0.6557185125459261,8.145772160290402,0.0036686292174889,9.2212189607791e-07
-0.2725340534053405,-0.06138494072583,0.0591281315751501,0.0022568068016075,0.6551134354278676,8.145320393810847,0.0036645748577859,9.223606709956352e-07
-0.2724884488448845,-0.0613709987998873,0.0590883762258869,0.0022825434557369,0.6545076721618337,8.14717589859597,0.0036594924736412,9.223390709219632e-07
-0.2724428442844284,-0.0613714201504365,0.0590625951298093,0.0023087780177037,0.653903866650531,8.147117831778269,0.0036552704293301,9.225324661153776e-07
-0.2723972397239724,-0.061352506866882,0.0590182354300807,0.0023342608525198,0.6533004901554533,8.149626945380307,0.0036499053363329,9.224364717052842e-07
-0.2723516351635163,-0.0613513719539042,0.0589910239083693,0.0023603791928143,0.6526979206174498,8.149774930119106,0.0036456018140882,9.226064943028204e-07
-0.2723060306030603,-0.0613353914337437,0.0589494934784298,0.0023858979648154,0.6520949980269551,8.151900367365984,0.0036404251217627,9.225548998001704e-07
-0.2722604260426043,-0.0613406851942386,0.0589284266966103,0.0024122080402881,0.6514925833054843,8.151200203595092,0.0036365135237669,9.228221057128942e-07
-0.2722148214821482,-0.0613222836467599,0.0588847017513316,0.0024375642527614,0.6508915084397598,8.153644029407097,0.0036312064473403,9.227337215022452e-07
-0.2721692169216922,-0.0613204962243258,0.0588569983215947,0.0024635439066176,0.6502914439162532,8.153877467263921,0.0036268869880895,9.22895153054426e-07
-0.2721236123612361,-0.0613107637734202,0.0588215043483302,0.0024891733461323,0.6496897249388763,8.155180595083134,0.0036221048571786,9.229366767080008e-07
-0.2720780078007801,-0.0613092823956122,0.0587942003479327,0.0025151103339486,0.6490913713703695,8.155370037299404,0.0036178160373207,9.231031326208832e-07
-0.272032403240324,-0.0612988968932768,0.0587581136371255,0.0025406493062405,0.6484904666197087,8.15676254614048,0.0036130060367547,9.231351733208105e-07
-0.271986798679868,-0.061286699109317,0.0587207093093269,0.0025660838971102,0.6478945187307069,8.158370795407869,0.003608097152425,9.231398527367636e-07
-0.271941194119412,-0.0612925107901958,0.0587003930561493,0.0025922394982644,0.6472969592734675,8.15759538811986,0.0036042536608006,9.234162257392092e-07
-0.2718955895589559,-0.0612827701397691,0.0586650078569164,0.0026177128032294,0.6466976331071914,8.158903403181197,0.0035994990401455,9.234575879360256e-07
-0.2718499849984999,-0.0612753583779834,0.0586322201365376,0.0026432543415668,0.6461027472269436,8.159879265564065,0.003594889259228,9.235352227251938e-07
-0.2718043804380438,-0.061265766786235,0.0585970747510771,0.0026686732701863,0.6455048883342979,8.161165734146321,0.0035901563284027,9.235788775792852e-07
-0.2717587758775878,-0.0612687377397946,0.05857414622605,0.0026946028731393,0.6449097123929753,8.160767988607544,0.0035861650282845,9.238123969873872e-07
-0.2717131713171317,-0.0612564823157413,0.0585365476149064,0.0027198442722673,0.6443133517473856,8.162407473550282,0.003581288463447,9.238171314760672e-07
-0.2716675667566757,-0.0612478303749668,0.0585026917667903,0.0027452067041631,0.64372069260816,8.16354994105825,0.0035766294735083,9.238755727618136e-07
-0.2716219621962196,-0.0612338441066526,0.0584635300725722,0.002770299843269,0.6431257311354501,8.165420042323394,0.0035716652858902,9.23854133415801e-07
-0.2715763576357636,-0.0612345671323026,0.0584385998612901,0.0027960220403508,0.6425332282482956,8.165319031571592,0.0035675643676697,9.240544417421505e-07
-0.2715307530753075,-0.0612196041061992,0.0583986139447247,0.0028210081462061,0.6419398249304895,8.167317215726078,0.0035625557635607,9.24017394857222e-07
-0.2714851485148515,-0.0612253836331149,0.0583784594909175,0.0028469088550489,0.6413473251507762,8.166548459995026,0.0035587579943258,9.242945276750012e-07
-0.2714395439543954,-0.0612075193155305,0.058335820115829,0.0028716926338125,0.6407555982288919,8.168931405969918,0.0035535945991856,9.242151007900104e-07
-0.2713939393939394,-0.0612098348835985,0.0583124743807488,0.0028973826403879,0.6401648889300723,8.168620460000675,0.0035496067406344,9.244389436951594e-07
-0.2713483348334833,-0.0611936927762712,0.0582715009714931,0.0029221771827587,0.6395737928122158,8.170777690515791,0.0035445551151877,9.243853270218838e-07
-0.2713027302730273,-0.0611919443070121,0.0582443593990689,0.0029476188305355,0.6389844394771085,8.171007917325136,0.0035403409506805,9.245474919197946e-07
-0.2712571257125712,-0.0611791192598758,0.0582066221918822,0.0029725063500731,0.6383945754217825,8.172722460193924,0.0035354952067204,9.245447745326068e-07
-0.2712115211521152,-0.0611776220483477,0.0581797734741442,0.0029979031239553,0.6378063320662914,8.172919449034712,0.003531307208824,9.247113270727584e-07
-0.2711659165916592,-0.0611687480189431,0.0581457539155962,0.0030229182248735,0.6372164246864748,8.174113845926621,0.0035266993540998,9.247679585866628e-07
-0.2711203120312031,-0.0611672349373577,0.0581189493795051,0.0030482616115903,0.6366293458447676,8.17431257738189,0.0035225215113714,9.249349400123652e-07
-0.2710747074707471,-0.0611557878633561,0.0580826242087084,0.0030730876521167,0.6360414555698886,8.175846116309996,0.0035177790535559,9.249516960393784e-07
-0.271029102910291,-0.0611496934974695,0.0580515746205918,0.0030981441043291,0.6354560611023367,8.176654178693754,0.0035133482962019,9.25050170266713e-07
-0.270983498349835,-0.0611416322533386,0.0580184620726527,0.0031230793584886,0.634868516630903,8.177739993731599,0.0035088116266288,9.251183673812268e-07
-0.2709378937893789,-0.0611368616535372,0.0579887422003082,0.0031481468449898,0.6342843877039983,8.17837020852526,0.0035044679292493,9.252370608126394e-07
-0.2708922892289229,-0.0611281846697977,0.0579550958109962,0.0031729848981745,0.6336978976799003,8.17953989433762,0.003499907820487,9.252974113621484e-07
-0.2708466846684668,-0.0611161722524968,0.0579186772964064,0.003197618033087,0.6331160910902945,8.181132392907196,0.003495162145386,9.253050767567804e-07
-0.2708010801080108,-0.0611021666052806,0.0578800869156381,0.003222114544648,0.6325311368926441,8.183013552048035,0.0034903083320015,9.25283028074456e-07
-0.2707554755475548,-0.0611105906244233,0.0578628411119623,0.0032477601954836,0.6319476489507294,8.181887152249642,0.0034867400899085,9.256023446367968e-07
-0.2707098709870987,-0.061094526947997,0.0578224070148607,0.0032720843897815,0.6313642967879671,8.184041524206254,0.0034817820963138,9.25549295861843e-07
-0.2706642664266427,-0.0610974528733265,0.0578000704113179,0.003297390395859,0.6307826729156011,8.18364668282876,0.0034779106516496,9.257843707432786e-07
-0.2706186618661866,-0.0610830070396559,0.0577612104292697,0.003321734370467,0.6302001907086217,8.18558677719521,0.0034730566418575,9.25757343962617e-07
-0.2705730573057306,-0.0610653456485152,0.0577193806804672,0.0033458699567641,0.6296186116919725,8.187956420521513,0.0034680262487926,9.256802729807234e-07
-0.2705274527452745,-0.061063128622905,0.0576923366063297,0.0033708125787681,0.6290394689975213,8.18824595286625,0.0034638791603577,9.258385673735352e-07
-0.2704818481848185,-0.0610516509056822,0.057656356819784,0.0033952201481677,0.628458315643264,8.189791682124168,0.0034592123344316,9.258554511455848e-07
-0.2704362436243624,-0.0610524937903562,0.057632174290866,0.0034202773164664,0.6278793476189041,8.189676484789846,0.0034552474577744,9.260594202294766e-07
-0.2703906390639064,-0.0610323710529456,0.0575882119300104,0.0034441374736562,0.6273005873546608,8.19237529287136,0.0034501042647358,9.259464515407382e-07
-0.2703450345034504,-0.0610347068805907,0.05756547279816,0.0034692257619015,0.6267224841583651,8.19206087217472,0.0034462346931593,9.261726790053154e-07
-0.2702994299429943,-0.0610204916699501,0.0575270906735738,0.0034933511316672,0.6261441459637018,8.19397206760371,0.0034414378466736,9.26148703291567e-07
-0.2702538253825383,-0.0610234135491651,0.0575049764410309,0.0035184221851063,0.6255674074428016,8.193577383763582,0.0034376109919682,9.263848899348896e-07
-0.2702082208220822,-0.0610030557592153,0.0574609195645621,0.0035421264096211,0.6249907287225469,8.196311379451723,0.0034324805046424,9.26268172127704e-07
-0.2701626162616262,-0.0610016733751876,0.0574348687505903,0.0035668994133877,0.6244157627098332,8.196490093920655,0.0034284222057775,9.26438434037635e-07
-0.2701170117011701,-0.0609904489194974,0.0573993856696688,0.0035910671226937,0.6238391027262761,8.198004654549715,0.0034238171752839,9.264610590481156e-07
-0.2700714071407141,-0.060975421090319,0.05736039235763,0.0036149802892735,0.6232633518827702,8.200028629209106,0.0034190052609358,9.264242119796148e-07
-0.270025802580258,-0.0609743832966245,0.0573347353710786,0.0036396853734603,0.62268992184424,8.20016241948918,0.003414982757251,9.266007259461712e-07
-0.269980198019802,-0.0609661688439899,0.0573021126605581,0.0036639399690669,0.6221141390359228,8.201277627147878,0.0034105633846048,9.266681414988308e-07
-0.2699345934593459,-0.0609650425513024,0.0572764021151854,0.003688587217945,0.6215415542593984,8.201424903651418,0.0034065448052259,9.268428923765802e-07
-0.2698889888988899,-0.0609450164316456,0.0572329514039253,0.0037120660290717,0.6209692473561462,8.20411618812484,0.0034014797847349,9.267304507664938e-07
-0.2698433843384338,-0.0609450541139864,0.0572084037485538,0.0037367324496204,0.620397863724618,8.204105658043524,0.0033975376669947,9.269244137445512e-07
-0.2697977797779778,-0.060932381090879,0.0571717552773591,0.0037605905334978,0.6198247320277102,8.205819890823173,0.0033928926754289,9.269242697883338e-07
-0.2697521752175217,-0.0609185473962838,0.0571341033372121,0.0037843467015878,0.6192526956751754,8.207687492732337,0.0033881901132425,9.269061646296312e-07
-0.2697065706570657,-0.0609135342506732,0.0571049493111459,0.003808614550149,0.618683518950118,8.208354426048341,0.0033839823741466,9.270217889678872e-07
-0.2696609660966096,-0.0609035340481654,0.057070949484725,0.0038325471840892,0.6181124933826454,8.209706731325833,0.0033795054996149,9.270630505768984e-07
-0.2696153615361536,-0.0608975765164672,0.0570409870088965,0.0038566989343338,0.6175446200229746,8.210499980086686,0.0033752573092115,9.27165656199844e-07
-0.2695697569756975,-0.0608864626499325,0.0570059406533403,0.0038804940311643,0.6169739860910021,8.21200794174749,0.0033707290181734,9.271898273951356e-07
-0.2695241524152415,-0.0608833274080211,0.056978637983903,0.0039047685076218,0.6164067341297358,8.212423606803565,0.0033666468221453,9.273342864716454e-07
-0.2694785478547855,-0.0608709672143845,0.0569425430966319,0.0039284251404363,0.6158377962588192,8.214096451577863,0.003362061179423,9.273387997262428e-07
-0.2694329432943294,-0.0608594280399756,0.0569072619522756,0.0039521040363266,0.6152695230162524,8.21565813217976,0.0033575279958313,9.273569034650744e-07
-0.2693873387338734,-0.0608604529240039,0.0568838924653078,0.0039765642667133,0.6147034526739977,8.215515336074386,0.0033536920127923,9.275658287583998e-07
-0.2693417341734174,-0.0608439017751862,0.0568440095301809,0.0039998521731017,0.614136518584176,8.217753136509378,0.0033488936095988,9.2750705628456e-07
-0.2692961296129613,-0.0608372630891693,0.0568136313305913,0.0040237580493727,0.6135725948178041,8.218638637605158,0.0033446459004753,9.276000971391488e-07
-0.2692505250525053,-0.0608236344780124,0.0567764973976565,0.0040471699620958,0.6130061992690786,8.220486479294477,0.0033400202312236,9.275843377797552e-07
-0.2692049204920492,-0.060817599591175,0.0567464443510203,0.0040710565731698,0.612439888285548,8.221311083420998,0.0033358179129915,9.276869670229124e-07
-0.2691593159315932,-0.0608110052790777,0.0567161996341667,0.0040948758752277,0.6118776477091646,8.222191180392823,0.0033315890815839,9.277801024304476e-07
-0.2691137113711371,-0.0607983361474566,0.0566800587106257,0.0041182575017455,0.611312881590032,8.223910614256114,0.0033270346984876,9.277804628067e-07
-0.2690681068106811,-0.0607921315520201,0.0566502047933923,0.0041420457482894,0.610751332131494,8.224740569305405,0.0033228379208574,9.278787725022352e-07
-0.269022502250225,-0.0607780915739795,0.0566128934162364,0.0041652707492438,0.6101881234595498,8.226643654962285,0.0033182197189382,9.278592679843072e-07
-0.268976897689769,-0.0607737731379955,0.056584504098005,0.0041891284676878,0.6096235842889282,8.227242648336128,0.0033141377152855,9.279865993541476e-07
-0.2689312931293129,-0.0607720032358969,0.0565588571634094,0.0042131370264921,0.6090635770427338,8.227473352688522,0.0033102005428941,9.281541577519952e-07
-0.2688856885688569,-0.0607538907553646,0.0565179110960656,0.0042359862886918,0.6085026506967393,8.229925137364905,0.0033053788582961,9.280722866651268e-07
-0.2688400840084008,-0.06075577578153,0.0564956047057307,0.0042601935763486,0.6079424211530761,8.229668718442534,0.0033016484718664,9.282946701055652e-07
-0.2687944794479448,-0.0607373960698112,0.0564544758408729,0.004282959205937,0.6073825284666161,8.232157977152948,0.003296824054621,9.282081032817606e-07
-0.2687488748874888,-0.0607288405552282,0.0564223505880789,0.0043063760609767,0.6068213827140952,8.233328091596496,0.00329253896575,9.282722368862208e-07
-0.2687032703270327,-0.0607177202675615,0.0563882456054898,0.0043295864557135,0.606265036667345,8.234820699729516,0.003288120383275,9.282972923595418e-07
-0.2686576657665767,-0.0607097084574803,0.056356696305059,0.004352983712464,0.6057050635790815,8.235916953295062,0.0032838769955121,9.283690014011056e-07
-0.2686120612061206,-0.0606968456422833,0.0563207591210073,0.0043760082166302,0.6051465314695891,8.237665684811645,0.0032793754628525,9.28366718054715e-07
-0.2685664566456646,-0.0606865782153249,0.0562875149122561,0.0043991841810526,0.6045915193043214,8.239045877101532,0.003275020422314,9.28405195842186e-07
-0.2685208520852085,-0.0606783831029673,0.0562558886729576,0.0044224799025835,0.6040331491917224,8.24016782065116,0.0032707831647568,9.284735671608025e-07
-0.2684752475247525,-0.0606750619229927,0.0562290743588533,0.0044461027995481,0.6034784173131578,8.240610052109261,0.0032668128611972,9.286186587705633e-07
-0.2684296429642964,-0.0606623871015017,0.0561933909878646,0.0044690108821203,0.602921541222014,8.242338671901713,0.0032623442478343,9.28619598411127e-07
-0.2683840384038404,-0.0606489419993607,0.0561570810628708,0.0044918335550794,0.6023657735831712,8.244168758521036,0.0032578428695515,9.286094727855014e-07
-0.2683384338433843,-0.060646914694999,0.0561315159203346,0.0045154686303983,0.601812264322863,8.24443773527371,0.0032539568822531,9.287724900472732e-07
-0.2682928292829283,-0.0606333826301153,0.0560951670957763,0.0045382206752686,0.601257341250587,8.246282115800717,0.0032494605661463,9.287611956125932e-07
-0.2682472247224722,-0.0606216058216801,0.056060448998231,0.004561072620441,0.6007026334930728,8.247890178286337,0.0032450641717563,9.287764896015146e-07
-0.2682016201620162,-0.0606112397437357,0.0560273649403129,0.0045839991006875,0.6001519352873029,8.249286591597828,0.003240749134076,9.288121772665232e-07
-0.2681560156015601,-0.0606075450465084,0.0560000802862035,0.0046074006456369,0.5995971664804177,8.249802299086397,0.0032367955544955,9.28951728233578e-07
-0.2681104110411041,-0.0605892560464695,0.0559595228034481,0.0046296651081056,0.5990449928269752,8.252292795131144,0.0032320696002111,9.288668705968728e-07
-0.268064806480648,-0.0605872230571833,0.0559341508587039,0.0046531387009187,0.5984950227655459,8.252560529476455,0.0032282152458282,9.29031720046014e-07
-0.268019201920192,-0.0605769774103492,0.0559009699358057,0.0046759525332664,0.5979426296956007,8.253964593754313,0.0032239286628835,9.290704036604584e-07
-0.2679735973597359,-0.0605678162026208,0.0558691467109753,0.0046988217543784,0.59739455772096,8.255198930199988,0.0032197050210865,9.291249846154484e-07
-0.2679279927992799,-0.0605621367191986,0.0558401883401558,0.00472193504507,0.5968426067092413,8.255984384448444,0.0032156726342272,9.29234084264658e-07
-0.2678823882388239,-0.0605384550470375,0.0557949042503054,0.0047436130721179,0.5962939449380397,8.259208835752395,0.0032106907512702,9.290673782887028e-07
-0.2678367836783679,-0.0605390739778499,0.0557720553856242,0.0047671573340362,0.5957459689478509,8.259119180454688,0.0032070020096152,9.292724069285748e-07
-0.2677911791179118,-0.0605244536855167,0.0557350678576398,0.0047894817592977,0.5951969362483492,8.261117173359866,0.003202512785931,9.292448710154908e-07
-0.2677455745574558,-0.0605112503252058,0.055699411563701,0.0048118791550124,0.5946484174539791,8.26292351304289,0.0031981037705564,9.29238035778145e-07
-0.2676999699969997,-0.0605200222588138,0.0556840015845878,0.0048359946825313,0.5941004174867587,8.261730394445934,0.0031948594997551,9.295683462642748e-07
-0.2676543654365437,-0.0604988686834673,0.0556411805910457,0.0048577052336895,0.593553905698431,8.264616182874772,0.0031900428673945,9.294401117593104e-07
-0.2676087608760876,-0.0604825635357144,0.0556028018523591,0.0048797632387382,0.5930073473968982,8.266845258232136,0.0031854876685645,9.293868211615728e-07
-0.2675631563156316,-0.0604854171440507,0.055582110510862,0.0049033337353889,0.5924619257371879,8.266453495553682,0.0031819450572714,9.296272341461504e-07
